time	V(in)	V(out)
5.539310719994763e-004	0.000000000000000e+000	-4.288729195037361e-004
5.540310719994762e-004	0.000000000000000e+000	-4.288729194714097e-004
5.541310719994763e-004	0.000000000000000e+000	-4.288729194351882e-004
5.542310719994762e-004	0.000000000000000e+000	-4.288729193996798e-004
5.543310719994763e-004	0.000000000000000e+000	-4.288729193706563e-004
5.544310719994762e-004	0.000000000000000e+000	-4.288729193423786e-004
5.545310719994763e-004	0.000000000000000e+000	-4.288729193071117e-004
5.546310719994762e-004	0.000000000000000e+000	-4.288729192705464e-004
5.547310719994762e-004	0.000000000000000e+000	-4.288729192381276e-004
5.548310719994763e-004	0.000000000000000e+000	-4.288729192064750e-004
5.549310719994762e-004	0.000000000000000e+000	-4.288729191732326e-004
5.550310719994763e-004	0.000000000000000e+000	-4.288729191380923e-004
5.551310719994762e-004	0.000000000000000e+000	-4.288729191039764e-004
5.552310719994763e-004	0.000000000000000e+000	-4.288729190733353e-004
5.553310719994762e-004	0.000000000000000e+000	-4.288729190431884e-004
5.554310719994763e-004	0.000000000000000e+000	-4.288729190101874e-004
5.555310719994762e-004	0.000000000000000e+000	-4.288729189741297e-004
5.556310719994763e-004	0.000000000000000e+000	-4.288729189361789e-004
5.557310719994762e-004	0.000000000000000e+000	-4.288729188989299e-004
5.558310719994763e-004	0.000000000000000e+000	-4.288729188650458e-004
5.559310719994762e-004	0.000000000000000e+000	-4.288729188359852e-004
5.560310719994763e-004	0.000000000000000e+000	-4.288729188081093e-004
5.561310719994762e-004	0.000000000000000e+000	-4.288729187753542e-004
5.562310719994763e-004	0.000000000000000e+000	-4.288729187406075e-004
5.563310719994762e-004	0.000000000000000e+000	-4.288729187055153e-004
5.564310719994763e-004	0.000000000000000e+000	-4.288729186656741e-004
5.565310719994762e-004	0.000000000000000e+000	-4.288729186246693e-004
5.566310719994763e-004	0.000000000000000e+000	-4.288729185887060e-004
5.567310719994762e-004	0.000000000000000e+000	-4.288729185561536e-004
5.568310719994763e-004	0.000000000000000e+000	-4.288729185232069e-004
5.569310719994762e-004	0.000000000000000e+000	-4.288729184915195e-004
5.570310719994762e-004	0.000000000000000e+000	-4.288729184619558e-004
5.571310719994763e-004	0.000000000000000e+000	-4.288729184285239e-004
5.572310719994762e-004	0.000000000000000e+000	-4.288729183896001e-004
5.573310719994763e-004	0.000000000000000e+000	-4.288729183495710e-004
5.574310719994762e-004	0.000000000000000e+000	-4.288729183106163e-004
5.575310719994763e-004	0.000000000000000e+000	-4.288729182741138e-004
5.576310719994762e-004	0.000000000000000e+000	-4.288729182408462e-004
5.577310719994763e-004	0.000000000000000e+000	-4.288729182104819e-004
5.578310719994762e-004	0.000000000000000e+000	-4.288729181830944e-004
5.579310719994763e-004	0.000000000000000e+000	-4.288729181565737e-004
5.580310719994762e-004	0.000000000000000e+000	-4.288729181280001e-004
5.581310719994763e-004	0.000000000000000e+000	-4.288729180969275e-004
5.582310719994762e-004	0.000000000000000e+000	-4.288729180646977e-004
5.583310719994763e-004	0.000000000000000e+000	-4.288729180335330e-004
5.584310719994762e-004	0.000000000000000e+000	-4.288729180012464e-004
5.585310719994763e-004	0.000000000000000e+000	-4.288729179632165e-004
5.586310719994762e-004	0.000000000000000e+000	-4.288729179228310e-004
5.587310719994763e-004	0.000000000000000e+000	-4.288729178875633e-004
5.588310719994762e-004	0.000000000000000e+000	-4.288729178587916e-004
5.589310719994763e-004	0.000000000000000e+000	-4.288729178308069e-004
5.590310719994762e-004	0.000000000000000e+000	-4.288729177963164e-004
5.591310719994763e-004	0.000000000000000e+000	-4.288729177535199e-004
5.592310719994763e-004	0.000000000000000e+000	-4.288729177092128e-004
5.593310719994762e-004	0.000000000000000e+000	-4.288729176738336e-004
5.594310719994763e-004	0.000000000000000e+000	-4.288729176456009e-004
5.595310719994762e-004	0.000000000000000e+000	-4.288729176144501e-004
5.596310719994763e-004	0.000000000000000e+000	-4.288729175814271e-004
5.597310719994762e-004	0.000000000000000e+000	-4.288729175485749e-004
5.598310719994763e-004	0.000000000000000e+000	-4.288729175133889e-004
5.599310719994762e-004	0.000000000000000e+000	-4.288729174830263e-004
5.600310719994763e-004	0.000000000000000e+000	-4.288729174632289e-004
5.601310719994762e-004	0.000000000000000e+000	-4.288729174438616e-004
5.602310719994763e-004	0.000000000000000e+000	-4.288729174141318e-004
5.603310719994762e-004	0.000000000000000e+000	-4.288729173760916e-004
5.604310719994763e-004	0.000000000000000e+000	-4.288729173372848e-004
5.605310719994762e-004	0.000000000000000e+000	-4.288729173009334e-004
5.606310719994763e-004	0.000000000000000e+000	-4.288729172662449e-004
5.607310719994762e-004	0.000000000000000e+000	-4.288729172346079e-004
5.608310719994763e-004	0.000000000000000e+000	-4.288729172044825e-004
5.609310719994762e-004	0.000000000000000e+000	-4.288729171706608e-004
5.610310719994763e-004	0.000000000000000e+000	-4.288729171335395e-004
5.611310719994762e-004	0.000000000000000e+000	-4.288729170943923e-004
5.612310719994763e-004	0.000000000000000e+000	-4.288729170535518e-004
5.613310719994762e-004	0.000000000000000e+000	-4.288729170147243e-004
5.614310719994762e-004	0.000000000000000e+000	-4.288729169811000e-004
5.615310719994763e-004	0.000000000000000e+000	-4.288729169528651e-004
5.616310719994762e-004	0.000000000000000e+000	-4.288729169280442e-004
5.617310719994763e-004	0.000000000000000e+000	-4.288729169012916e-004
5.618310719994762e-004	0.000000000000000e+000	-4.288729168688721e-004
5.619310719994763e-004	0.000000000000000e+000	-4.288729168323707e-004
5.620310719994762e-004	0.000000000000000e+000	-4.288729167940997e-004
5.621310719994763e-004	0.000000000000000e+000	-4.288729167560974e-004
5.622310719994762e-004	0.000000000000000e+000	-4.288729167205886e-004
5.623310719994763e-004	0.000000000000000e+000	-4.288729166883795e-004
5.624310719994762e-004	0.000000000000000e+000	-4.288729166575708e-004
5.625310719994763e-004	0.000000000000000e+000	-4.288729166252916e-004
5.626310719994762e-004	0.000000000000000e+000	-4.288729165922228e-004
5.627310719994763e-004	0.000000000000000e+000	-4.288729165596494e-004
5.628310719994762e-004	0.000000000000000e+000	-4.288729165244639e-004
5.629310719994763e-004	0.000000000000000e+000	-4.288729164846469e-004
5.630310719994762e-004	0.000000000000000e+000	-4.288729164433365e-004
5.631310719994763e-004	0.000000000000000e+000	-4.288729164066403e-004
5.632310719994762e-004	0.000000000000000e+000	-4.288729163766883e-004
5.633310719994763e-004	0.000000000000000e+000	-4.288729163491557e-004
5.634310719994762e-004	0.000000000000000e+000	-4.288729163190608e-004
5.635310719994763e-004	0.000000000000000e+000	-4.288729162843469e-004
5.636310719994762e-004	0.000000000000000e+000	-4.288729162480083e-004
5.637310719994762e-004	0.000000000000000e+000	-4.288729162129015e-004
5.638310719994763e-004	0.000000000000000e+000	-4.288729161783314e-004
5.639310719994762e-004	0.000000000000000e+000	-4.288729161464796e-004
5.640310719994763e-004	0.000000000000000e+000	-4.288729161180903e-004
5.641310719994762e-004	0.000000000000000e+000	-4.288729160882282e-004
5.642310719994763e-004	0.000000000000000e+000	-4.288729160559099e-004
5.643310719994762e-004	0.000000000000000e+000	-4.288729160231222e-004
5.644310719994763e-004	0.000000000000000e+000	-4.288729159876426e-004
5.645310719994762e-004	0.000000000000000e+000	-4.288729159472017e-004
5.646310719994763e-004	0.000000000000000e+000	-4.288729159063531e-004
5.647310719994762e-004	0.000000000000000e+000	-4.288729158714153e-004
5.648310719994763e-004	0.000000000000000e+000	-4.288729158406020e-004
5.649310719994762e-004	0.000000000000000e+000	-4.288729158087054e-004
5.650310719994763e-004	0.000000000000000e+000	-4.288729157741191e-004
5.651310719994762e-004	0.000000000000000e+000	-4.288729157369646e-004
5.652310719994763e-004	0.000000000000000e+000	-4.288729156990559e-004
5.653310719994762e-004	0.000000000000000e+000	-4.288729156622210e-004
5.654310719994763e-004	0.000000000000000e+000	-4.288729156253232e-004
5.655310719994762e-004	0.000000000000000e+000	-4.288729155884246e-004
5.656310719994763e-004	0.000000000000000e+000	-4.288729155526913e-004
5.657310719994762e-004	0.000000000000000e+000	-4.288729155191539e-004
5.658310719994762e-004	0.000000000000000e+000	-4.288729154898584e-004
5.659310719994763e-004	0.000000000000000e+000	-4.288729154613913e-004
5.660310719994762e-004	0.000000000000000e+000	-4.288729154284127e-004
5.661310719994763e-004	0.000000000000000e+000	-4.288729153925763e-004
5.662310719994762e-004	0.000000000000000e+000	-4.288729153576599e-004
5.663310719994763e-004	0.000000000000000e+000	-4.288729153250853e-004
5.664310719994762e-004	0.000000000000000e+000	-4.288729152929075e-004
5.665310719994763e-004	0.000000000000000e+000	-4.288729152555697e-004
5.666310719994762e-004	0.000000000000000e+000	-4.288729152114754e-004
5.667310719994763e-004	0.000000000000000e+000	-4.288729151680051e-004
5.668310719994762e-004	0.000000000000000e+000	-4.288729151328873e-004
5.669310719994763e-004	0.000000000000000e+000	-4.288729151049766e-004
5.670310719994762e-004	0.000000000000000e+000	-4.288729150785363e-004
5.671310719994763e-004	0.000000000000000e+000	-4.288729150506153e-004
5.672310719994762e-004	0.000000000000000e+000	-4.288729150221690e-004
5.673310719994763e-004	0.000000000000000e+000	-4.288729149930164e-004
5.674310719994762e-004	0.000000000000000e+000	-4.288729149596948e-004
5.675310719994763e-004	0.000000000000000e+000	-4.288729149225551e-004
5.676310719994762e-004	0.000000000000000e+000	-4.288729148857279e-004
5.677310719994763e-004	0.000000000000000e+000	-4.288729148507192e-004
5.678310719994762e-004	0.000000000000000e+000	-4.288729148168380e-004
5.679310719994763e-004	0.000000000000000e+000	-4.288729147830517e-004
5.680310719994762e-004	0.000000000000000e+000	-4.288729147474196e-004
5.681310719994762e-004	0.000000000000000e+000	-4.288729147095109e-004
5.682310719994763e-004	0.000000000000000e+000	-4.288729146709533e-004
5.683310719994762e-004	0.000000000000000e+000	-4.288729146314054e-004
5.684310719994763e-004	0.000000000000000e+000	-4.288729145939294e-004
5.685310719994762e-004	0.000000000000000e+000	-4.288729145636511e-004
5.686310719994763e-004	0.000000000000000e+000	-4.288729145361329e-004
5.687310719994762e-004	0.000000000000000e+000	-4.288729145065756e-004
5.688310719994763e-004	0.000000000000000e+000	-4.288729144750344e-004
5.689310719994762e-004	0.000000000000000e+000	-4.288729144407454e-004
5.690310719994763e-004	0.000000000000000e+000	-4.288729144047986e-004
5.691310719994762e-004	0.000000000000000e+000	-4.288729143691018e-004
5.692310719994763e-004	0.000000000000000e+000	-4.288729143344115e-004
5.693310719994762e-004	0.000000000000000e+000	-4.288729143023400e-004
5.694310719994763e-004	0.000000000000000e+000	-4.288729142735528e-004
5.695310719994762e-004	0.000000000000000e+000	-4.288729142439626e-004
5.696310719994763e-004	0.000000000000000e+000	-4.288729142103289e-004
5.697310719994762e-004	0.000000000000000e+000	-4.288729141733825e-004
5.698310719994763e-004	0.000000000000000e+000	-4.288729141343858e-004
5.699310719994762e-004	0.000000000000000e+000	-4.288729140955882e-004
5.700310719994763e-004	0.000000000000000e+000	-4.288729140573721e-004
5.701310719994762e-004	0.000000000000000e+000	-4.288729140198520e-004
5.702310719994763e-004	0.000000000000000e+000	-4.288729139854365e-004
5.703310719994762e-004	0.000000000000000e+000	-4.288729139536435e-004
5.704310719994762e-004	0.000000000000000e+000	-4.288729139253735e-004
5.705310719994763e-004	0.000000000000000e+000	-4.288729138997994e-004
5.706310719994762e-004	0.000000000000000e+000	-4.288729138699149e-004
5.707310719994763e-004	0.000000000000000e+000	-4.288729138328463e-004
5.708310719994762e-004	0.000000000000000e+000	-4.288729137934719e-004
5.709310719994763e-004	0.000000000000000e+000	-4.288729137610084e-004
5.710310719994762e-004	0.000000000000000e+000	-4.288729137360765e-004
5.711310719994763e-004	0.000000000000000e+000	-4.288729137080452e-004
5.712310719994762e-004	0.000000000000000e+000	-4.288729136726192e-004
5.713310719994763e-004	0.000000000000000e+000	-4.288729136344415e-004
5.714310719994762e-004	0.000000000000000e+000	-4.288729135950339e-004
5.715310719994763e-004	0.000000000000000e+000	-4.288729135526826e-004
5.716310719994762e-004	0.000000000000000e+000	-4.288729135112055e-004
5.717310719994763e-004	0.000000000000000e+000	-4.288729134760348e-004
5.718310719994762e-004	0.000000000000000e+000	-4.288729134466408e-004
5.719310719994763e-004	0.000000000000000e+000	-4.288729134177862e-004
5.720310719994762e-004	0.000000000000000e+000	-4.288729133873500e-004
5.721310719994763e-004	0.000000000000000e+000	-4.288729133554200e-004
5.722310719994762e-004	0.000000000000000e+000	-4.288729133194244e-004
5.723310719994763e-004	0.000000000000000e+000	-4.288729132833614e-004
5.724310719994762e-004	0.000000000000000e+000	-4.288729132525256e-004
5.725310719994762e-004	0.000000000000000e+000	-4.288729132238967e-004
5.726310719994763e-004	0.000000000000000e+000	-4.288729131934409e-004
5.727310719994762e-004	0.000000000000000e+000	-4.288729131602861e-004
5.728310719994763e-004	0.000000000000000e+000	-4.288729131254134e-004
5.729310719994762e-004	0.000000000000000e+000	-4.288729130906395e-004
5.730310719994763e-004	0.000000000000000e+000	-4.288729130568540e-004
5.731310719994762e-004	0.000000000000000e+000	-4.288729130226855e-004
5.732310719994763e-004	0.000000000000000e+000	-4.288729129864075e-004
5.733310719994762e-004	0.000000000000000e+000	-4.288729129499339e-004
5.734310719994763e-004	0.000000000000000e+000	-4.288729129156924e-004
5.735310719994762e-004	0.000000000000000e+000	-4.288729128814863e-004
5.736310719994763e-004	0.000000000000000e+000	-4.288729128476820e-004
5.737310719994762e-004	0.000000000000000e+000	-4.288729128156747e-004
5.738310719994763e-004	0.000000000000000e+000	-4.288729127813256e-004
5.739310719994762e-004	0.000000000000000e+000	-4.288729127454027e-004
5.740310719994763e-004	0.000000000000000e+000	-4.288729127122373e-004
5.741310719994762e-004	0.000000000000000e+000	-4.288729126809616e-004
5.742310719994763e-004	0.000000000000000e+000	-4.288729126498061e-004
5.743310719994762e-004	0.000000000000000e+000	-4.288729126184976e-004
5.744310719994763e-004	0.000000000000000e+000	-4.288729125886705e-004
5.745310719994762e-004	0.000000000000000e+000	-4.288729125592643e-004
5.746310719994763e-004	0.000000000000000e+000	-4.288729125262329e-004
5.747310719994762e-004	0.000000000000000e+000	-4.288729124912939e-004
5.748310719994762e-004	0.000000000000000e+000	-4.288729124567955e-004
5.749310719994763e-004	0.000000000000000e+000	-4.288729124229005e-004
5.750310719994762e-004	0.000000000000000e+000	-4.288729123911183e-004
5.751310719994763e-004	0.000000000000000e+000	-4.288729123614475e-004
5.752310719994762e-004	0.000000000000000e+000	-4.288729123326062e-004
5.753310719994763e-004	0.000000000000000e+000	-4.288729123014128e-004
5.754310719994762e-004	0.000000000000000e+000	-4.288729122657086e-004
5.755310719994763e-004	0.000000000000000e+000	-4.288729122270867e-004
5.756310719994762e-004	0.000000000000000e+000	-4.288729121878433e-004
5.757310719994763e-004	0.000000000000000e+000	-4.288729121504608e-004
5.758310719994762e-004	0.000000000000000e+000	-4.288729121160277e-004
5.759310719994763e-004	0.000000000000000e+000	-4.288729120832941e-004
5.760310719994762e-004	0.000000000000000e+000	-4.288729120508894e-004
5.761310719994763e-004	0.000000000000000e+000	-4.288729120178020e-004
5.762310719994762e-004	0.000000000000000e+000	-4.288729119849871e-004
5.763310719994763e-004	0.000000000000000e+000	-4.288729119536673e-004
5.764310719994762e-004	0.000000000000000e+000	-4.288729119218845e-004
5.765310719994763e-004	0.000000000000000e+000	-4.288729118884327e-004
5.766310719994762e-004	0.000000000000000e+000	-4.288729118555567e-004
5.767310719994763e-004	0.000000000000000e+000	-4.288729118228856e-004
5.768310719994762e-004	0.000000000000000e+000	-4.288729117864918e-004
5.769310719994763e-004	0.000000000000000e+000	-4.288729117476887e-004
5.770310719994762e-004	0.000000000000000e+000	-4.288729117105669e-004
5.771310719994762e-004	0.000000000000000e+000	-4.288729116760589e-004
5.772310719994763e-004	0.000000000000000e+000	-4.288729116448437e-004
5.773310719994762e-004	0.000000000000000e+000	-4.288729116151047e-004
5.774310719994763e-004	0.000000000000000e+000	-4.288729115822389e-004
5.775310719994762e-004	0.000000000000000e+000	-4.288729115458254e-004
5.776310719994763e-004	0.000000000000000e+000	-4.288729115080498e-004
5.777310719994762e-004	0.000000000000000e+000	-4.288729114688176e-004
5.778310719994763e-004	0.000000000000000e+000	-4.288729114289403e-004
5.779310719994762e-004	0.000000000000000e+000	-4.288729113908471e-004
5.780310719994763e-004	0.000000000000000e+000	-4.288729113560726e-004
5.781310719994762e-004	0.000000000000000e+000	-4.288729113233903e-004
5.782310719994763e-004	0.000000000000000e+000	-4.288729112895034e-004
5.783310719994762e-004	0.000000000000000e+000	-4.288729112531159e-004
5.784310719994763e-004	0.000000000000000e+000	-4.288729112145491e-004
5.785310719994762e-004	0.000000000000000e+000	-4.288729111757145e-004
5.786310719994763e-004	0.000000000000000e+000	-4.288729111393966e-004
5.787310719994762e-004	0.000000000000000e+000	-4.288729111065364e-004
5.788310719994763e-004	0.000000000000000e+000	-4.288729110764492e-004
5.789310719994762e-004	0.000000000000000e+000	-4.288729110469199e-004
5.790310719994763e-004	0.000000000000000e+000	-4.288729110137240e-004
5.791310719994762e-004	0.000000000000000e+000	-4.288729109765027e-004
5.792310719994762e-004	0.000000000000000e+000	-4.288729109397240e-004
5.793310719994763e-004	0.000000000000000e+000	-4.288729109061545e-004
5.794310719994762e-004	0.000000000000000e+000	-4.288729108756689e-004
5.795310719994763e-004	0.000000000000000e+000	-4.288729108455713e-004
5.796310719994762e-004	0.000000000000000e+000	-4.288729108128029e-004
5.797310719994763e-004	0.000000000000000e+000	-4.288729107787091e-004
5.798310719994762e-004	0.000000000000000e+000	-4.288729107459676e-004
5.799310719994763e-004	0.000000000000000e+000	-4.288729107109557e-004
5.800310719994762e-004	0.000000000000000e+000	-4.288729106715172e-004
5.801310719994763e-004	0.000000000000000e+000	-4.288729106343657e-004
5.802310719994762e-004	0.000000000000000e+000	-4.288729106031846e-004
5.803310719994763e-004	0.000000000000000e+000	-4.288729105744497e-004
5.804310719994762e-004	0.000000000000000e+000	-4.288729105462324e-004
5.805310719994763e-004	0.000000000000000e+000	-4.288729105170648e-004
5.806310719994762e-004	0.000000000000000e+000	-4.288729104834972e-004
5.807310719994763e-004	0.000000000000000e+000	-4.288729104456397e-004
5.808310719994762e-004	0.000000000000000e+000	-4.288729104094316e-004
5.809310719994763e-004	0.000000000000000e+000	-4.288729103788479e-004
5.810310719994762e-004	0.000000000000000e+000	-4.288729103491377e-004
5.811310719994763e-004	0.000000000000000e+000	-4.288729103142763e-004
5.812310719994762e-004	0.000000000000000e+000	-4.288729102767881e-004
5.813310719994763e-004	0.000000000000000e+000	-4.288729102422557e-004
5.814310719994762e-004	0.000000000000000e+000	-4.288729102124136e-004
5.815310719994762e-004	0.000000000000000e+000	-4.288729101816058e-004
5.816310719994763e-004	0.000000000000000e+000	-4.288729101423330e-004
5.817310719994762e-004	0.000000000000000e+000	-4.288729100996136e-004
5.818310719994763e-004	0.000000000000000e+000	-4.288729100619274e-004
5.819310719994762e-004	0.000000000000000e+000	-4.288729100292559e-004
5.820310719994763e-004	0.000000000000000e+000	-4.288729099974938e-004
5.821310719994762e-004	0.000000000000000e+000	-4.288729099652727e-004
5.822310719994763e-004	0.000000000000000e+000	-4.288729099361121e-004
5.823310719994762e-004	0.000000000000000e+000	-4.288729099097933e-004
5.824310719994763e-004	0.000000000000000e+000	-4.288729098821791e-004
5.825310719994762e-004	0.000000000000000e+000	-4.288729098547605e-004
5.826310719994763e-004	0.000000000000000e+000	-4.288729098294597e-004
5.827310719994762e-004	0.000000000000000e+000	-4.288729098027186e-004
5.828310719994763e-004	0.000000000000000e+000	-4.288729097709199e-004
5.829310719994762e-004	0.000000000000000e+000	-4.288729097332246e-004
5.830310719994763e-004	0.000000000000000e+000	-4.288729096917523e-004
5.831310719994762e-004	0.000000000000000e+000	-4.288729096516492e-004
5.832310719994763e-004	0.000000000000000e+000	-4.288729096149300e-004
5.833310719994762e-004	0.000000000000000e+000	-4.288729095796273e-004
5.834310719994763e-004	0.000000000000000e+000	-4.288729095465107e-004
5.835310719994762e-004	0.000000000000000e+000	-4.288729095137854e-004
5.836310719994763e-004	0.000000000000000e+000	-4.288729094763102e-004
5.837310719994762e-004	0.000000000000000e+000	-4.288729094352665e-004
5.838310719994762e-004	0.000000000000000e+000	-4.288729093979725e-004
5.839310719994763e-004	0.000000000000000e+000	-4.288729093666692e-004
5.840310719994762e-004	0.000000000000000e+000	-4.288729093355686e-004
5.841310719994763e-004	0.000000000000000e+000	-4.288729093031430e-004
5.842310719994762e-004	0.000000000000000e+000	-4.288729092710828e-004
5.843310719994763e-004	0.000000000000000e+000	-4.288729092365280e-004
5.844310719994762e-004	0.000000000000000e+000	-4.288729091994326e-004
5.845310719994763e-004	0.000000000000000e+000	-4.288729091630285e-004
5.846310719994762e-004	0.000000000000000e+000	-4.288729091285712e-004
5.847310719994763e-004	0.000000000000000e+000	-4.288729090977086e-004
5.848310719994762e-004	0.000000000000000e+000	-4.288729090697088e-004
5.849310719994763e-004	0.000000000000000e+000	-4.288729090416296e-004
5.850310719994762e-004	0.000000000000000e+000	-4.288729090104355e-004
5.851310719994763e-004	0.000000000000000e+000	-4.288729089754941e-004
5.852310719994762e-004	0.000000000000000e+000	-4.288729089397878e-004
5.853310719994763e-004	0.000000000000000e+000	-4.288729089035737e-004
5.854310719994762e-004	0.000000000000000e+000	-4.288729088663410e-004
5.855310719994763e-004	0.000000000000000e+000	-4.288729088291344e-004
5.856310719994762e-004	0.000000000000000e+000	-4.288729087921307e-004
5.857310719994763e-004	0.000000000000000e+000	-4.288729087560781e-004
5.858310719994762e-004	0.000000000000000e+000	-4.288729087227819e-004
5.859310719994762e-004	0.000000000000000e+000	-4.288729086904711e-004
5.860310719994763e-004	0.000000000000000e+000	-4.288729086564466e-004
5.861310719994762e-004	0.000000000000000e+000	-4.288729086230146e-004
5.862310719994763e-004	0.000000000000000e+000	-4.288729085898915e-004
5.863310719994762e-004	0.000000000000000e+000	-4.288729085551313e-004
5.864310719994763e-004	0.000000000000000e+000	-4.288729085212407e-004
5.865310719994762e-004	0.000000000000000e+000	-4.288729084892558e-004
5.866310719994763e-004	0.000000000000000e+000	-4.288729084578762e-004
5.867310719994762e-004	0.000000000000000e+000	-4.288729084248710e-004
5.868310719994763e-004	0.000000000000000e+000	-4.288729083870655e-004
5.869310719994762e-004	0.000000000000000e+000	-4.288729083455256e-004
5.870310719994763e-004	0.000000000000000e+000	-4.288729083058595e-004
5.871310719994762e-004	0.000000000000000e+000	-4.288729082703016e-004
5.872310719994763e-004	0.000000000000000e+000	-4.288729082350649e-004
5.873310719994762e-004	0.000000000000000e+000	-4.288729081987400e-004
5.874310719994763e-004	0.000000000000000e+000	-4.288729081638583e-004
5.875310719994762e-004	0.000000000000000e+000	-4.288729081295177e-004
5.876310719994763e-004	0.000000000000000e+000	-4.288729080923843e-004
5.877310719994762e-004	0.000000000000000e+000	-4.288729080523522e-004
5.878310719994763e-004	0.000000000000000e+000	-4.288729080135396e-004
5.879310719994762e-004	0.000000000000000e+000	-4.288729079792374e-004
5.880310719994763e-004	0.000000000000000e+000	-4.288729079508067e-004
5.881310719994762e-004	0.000000000000000e+000	-4.288729079263999e-004
5.882310719994762e-004	0.000000000000000e+000	-4.288729078990811e-004
5.883310719994763e-004	0.000000000000000e+000	-4.288729078649033e-004
5.884310719994762e-004	0.000000000000000e+000	-4.288729078263937e-004
5.885310719994763e-004	0.000000000000000e+000	-4.288729077878977e-004
5.886310719994762e-004	0.000000000000000e+000	-4.288729077552132e-004
5.887310719994763e-004	0.000000000000000e+000	-4.288729077305499e-004
5.888310719994762e-004	0.000000000000000e+000	-4.288729077053547e-004
5.889310719994763e-004	0.000000000000000e+000	-4.288729076731196e-004
5.890310719994762e-004	0.000000000000000e+000	-4.288729076367735e-004
5.891310719994763e-004	0.000000000000000e+000	-4.288729075993779e-004
5.892310719994762e-004	0.000000000000000e+000	-4.288729075639022e-004
5.893310719994763e-004	0.000000000000000e+000	-4.288729075333361e-004
5.894310719994762e-004	0.000000000000000e+000	-4.288729075063006e-004
5.895310719994763e-004	0.000000000000000e+000	-4.288729074788183e-004
5.896310719994762e-004	0.000000000000000e+000	-4.288729074479410e-004
5.897310719994763e-004	0.000000000000000e+000	-4.288729074137179e-004
5.898310719994762e-004	0.000000000000000e+000	-4.288729073774636e-004
5.899310719994763e-004	0.000000000000000e+000	-4.288729073393208e-004
5.900310719994762e-004	0.000000000000000e+000	-4.288729073028214e-004
5.901310719994763e-004	0.000000000000000e+000	-4.288729072717873e-004
5.902310719994762e-004	0.000000000000000e+000	-4.288729072430523e-004
5.903310719994762e-004	0.000000000000000e+000	-4.288729072118291e-004
5.904310719994762e-004	0.000000000000000e+000	-4.288729071780642e-004
5.905310719994762e-004	0.000000000000000e+000	-4.288729071437213e-004
5.906310719994763e-004	0.000000000000000e+000	-4.288729071087444e-004
5.907310719994762e-004	0.000000000000000e+000	-4.288729070748133e-004
5.908310719994763e-004	0.000000000000000e+000	-4.288729070439229e-004
5.909310719994762e-004	0.000000000000000e+000	-4.288729070129381e-004
5.910310719994763e-004	0.000000000000000e+000	-4.288729069781001e-004
5.911310719994762e-004	0.000000000000000e+000	-4.288729069412098e-004
5.912310719994763e-004	0.000000000000000e+000	-4.288729069056801e-004
5.913310719994762e-004	0.000000000000000e+000	-4.288729068681171e-004
5.914310719994763e-004	0.000000000000000e+000	-4.288729068270705e-004
5.915310719994762e-004	0.000000000000000e+000	-4.288729067911743e-004
5.916310719994763e-004	0.000000000000000e+000	-4.288729067640641e-004
5.917310719994762e-004	0.000000000000000e+000	-4.288729067399611e-004
5.918310719994763e-004	0.000000000000000e+000	-4.288729067134376e-004
5.919310719994762e-004	0.000000000000000e+000	-4.288729066808703e-004
5.920310719994763e-004	0.000000000000000e+000	-4.288729066440508e-004
5.921310719994762e-004	0.000000000000000e+000	-4.288729066072735e-004
5.922310719994763e-004	0.000000000000000e+000	-4.288729065706452e-004
5.923310719994762e-004	0.000000000000000e+000	-4.288729065324779e-004
5.924310719994763e-004	0.000000000000000e+000	-4.288729064926936e-004
5.925310719994762e-004	0.000000000000000e+000	-4.288729064552258e-004
5.926310719994762e-004	0.000000000000000e+000	-4.288729064217417e-004
5.927310719994763e-004	0.000000000000000e+000	-4.288729063885352e-004
5.928310719994762e-004	0.000000000000000e+000	-4.288729063554502e-004
5.929310719994763e-004	0.000000000000000e+000	-4.288729063265388e-004
5.930310719994762e-004	0.000000000000000e+000	-4.288729063017054e-004
5.931310719994763e-004	0.000000000000000e+000	-4.288729062773672e-004
5.932310719994762e-004	0.000000000000000e+000	-4.288729062497896e-004
5.933310719994763e-004	0.000000000000000e+000	-4.288729062169071e-004
5.934310719994762e-004	0.000000000000000e+000	-4.288729061823830e-004
5.935310719994763e-004	0.000000000000000e+000	-4.288729061495931e-004
5.936310719994762e-004	0.000000000000000e+000	-4.288729061158426e-004
5.937310719994763e-004	0.000000000000000e+000	-4.288729060779797e-004
5.938310719994762e-004	0.000000000000000e+000	-4.288729060370880e-004
5.939310719994763e-004	0.000000000000000e+000	-4.288729059986931e-004
5.940310719994762e-004	0.000000000000000e+000	-4.288729059662566e-004
5.941310719994763e-004	0.000000000000000e+000	-4.288729059375298e-004
5.942310719994762e-004	0.000000000000000e+000	-4.288729059088581e-004
5.943310719994763e-004	0.000000000000000e+000	-4.288729058778770e-004
5.944310719994762e-004	0.000000000000000e+000	-4.288729058436165e-004
5.945310719994763e-004	0.000000000000000e+000	-4.288729058054504e-004
5.946310719994762e-004	0.000000000000000e+000	-4.288729057651471e-004
5.947310719994763e-004	0.000000000000000e+000	-4.288729057256215e-004
5.948310719994762e-004	0.000000000000000e+000	-4.288729056891050e-004
5.949310719994762e-004	0.000000000000000e+000	-4.288729056548171e-004
